date,org,repo,workflow,time_taken_total,time_taken_q25,time_taken_q50,time_taken_q75
2021-09-13,twbs,bootstrap,JS Tests,235,116.25,117.5,118.75
2021-09-13,twbs,bootstrap,Lint,120,39.0,40.0,41.0
2021-09-13,twbs,bootstrap,Release notes,18,18.0,18.0,18.0
2022-03-11,twbs,bootstrap,BrowserStack,4397,275.75,289.5,298.5
2022-03-11,twbs,bootstrap,Bundlewatch,1301,47.0,48.0,50.75
2022-03-11,twbs,bootstrap,CSS,984,34.0,36.0,39.75
2022-03-11,twbs,bootstrap,CSS (node-sass),813,26.25,28.0,31.25
2022-03-11,twbs,bootstrap,CodeQL,1352,105.0,112.5,114.75
2022-03-11,twbs,bootstrap,Docs,1241,39.0,43.0,54.0
2022-03-11,twbs,bootstrap,Issue Labeled,13,13.0,13.0,13.0
2022-03-11,twbs,bootstrap,JS Tests,2504,91.25,94.0,105.0
2022-03-11,twbs,bootstrap,Lint,1076,40.0,41.0,42.75
2022-03-11,twbs,bootstrap,Release notes,336,100.0,168.0,236.0
2022-03-11,twbs,bootstrap,cspell,600,19.0,20.0,20.75
2021-09-03,twbs,bootstrap,BrowserStack,5095,156.5,191.0,202.0
2021-09-03,twbs,bootstrap,Bundlewatch,2119,50.0,56.0,61.0
2021-09-03,twbs,bootstrap,CSS,2025,42.25,47.0,50.0
2021-09-03,twbs,bootstrap,CSS (node-sass),1443,35.25,38.5,40.0
2021-09-03,twbs,bootstrap,CodeQL,1563,133.5,137.0,148.0
2021-09-03,twbs,bootstrap,Docs,2104,42.5,50.0,53.0
2021-09-03,twbs,bootstrap,JS Tests,4769,115.0,123.0,129.0
2021-09-03,twbs,bootstrap,Lint,1793,41.5,49.5,51.0
2022-03-06,twbs,bootstrap,BrowserStack,2950,289.0,290.0,307.0
2022-03-06,twbs,bootstrap,Bundlewatch,942,50.0,51.0,55.0
2022-03-06,twbs,bootstrap,CSS,684,37.0,37.0,41.0
2022-03-06,twbs,bootstrap,CSS (node-sass),484,25.0,26.0,28.0
2022-03-06,twbs,bootstrap,Close Issue Awaiting Reply,28,14.0,14.0,14.0
2022-03-06,twbs,bootstrap,CodeQL,1132,108.0,117.0,122.0
2022-03-06,twbs,bootstrap,Docs,752,38.0,42.0,46.0
2022-03-06,twbs,bootstrap,Issue Labeled,24,12.0,12.0,12.0
2022-03-06,twbs,bootstrap,JS Tests,1762,91.0,94.0,102.0
2022-03-06,twbs,bootstrap,Lint,774,41.0,43.0,44.0
2022-03-06,twbs,bootstrap,Release notes,56,28.0,28.0,28.0
2022-03-06,twbs,bootstrap,cspell,384,20.0,21.0,22.0
2021-12-28,twbs,bootstrap,BrowserStack,58674,297.0,396.0,590.0
2021-12-28,twbs,bootstrap,Bundlewatch,1525,46.0,50.0,59.0
2021-12-28,twbs,bootstrap,CSS,1258,37.0,42.0,48.0
2021-12-28,twbs,bootstrap,CSS (node-sass),837,28.0,30.0,31.0
2021-12-28,twbs,bootstrap,CodeQL,2243,126.0,133.0,138.0
2021-12-28,twbs,bootstrap,Docs,1352,43.0,46.0,49.0
2021-12-28,twbs,bootstrap,JS Tests,2909,93.0,102.0,112.25
2021-12-28,twbs,bootstrap,Lint,1350,42.0,48.0,49.0
2021-12-28,twbs,bootstrap,Release notes,55,17.0,17.0,19.0
2021-12-28,twbs,bootstrap,cspell,66,16.0,16.5,17.0
2021-07-18,twbs,bootstrap,BrowserStack,144891,174.0,209.0,36749.0
2021-07-18,twbs,bootstrap,Bundlewatch,709,53.0,54.0,59.0
2021-07-18,twbs,bootstrap,CSS,561,39.0,45.0,47.0
2021-07-18,twbs,bootstrap,CSS (node-sass),509,37.0,38.0,40.0
2021-07-18,twbs,bootstrap,CodeQL,1045,131.5,154.0,166.5
2021-07-18,twbs,bootstrap,Docs,608,44.0,47.0,48.0
2021-07-18,twbs,bootstrap,JS Tests,1692,117.0,120.0,124.25
2021-07-18,twbs,bootstrap,Lint,654,43.25,44.0,46.5
2021-07-18,twbs,bootstrap,Release notes,18,18.0,18.0,18.0
2021-11-15,twbs,bootstrap,Bundlewatch,0,0.0,0.0,0.0
2021-11-15,twbs,bootstrap,CSS,50,0.0,0.0,25.0
2021-11-15,twbs,bootstrap,CSS (node-sass),32,0.0,0.0,16.0
2021-11-15,twbs,bootstrap,CodeQL,0,0.0,0.0,0.0
2021-11-15,twbs,bootstrap,Docs,0,0.0,0.0,0.0
2021-11-15,twbs,bootstrap,JS Tests,0,0.0,0.0,0.0
2021-11-15,twbs,bootstrap,Lint,0,0.0,0.0,0.0
2022-01-26,twbs,bootstrap,BrowserStack,7556,240.0,306.0,312.0
2022-01-26,twbs,bootstrap,Bundlewatch,750,46.0,53.0,55.0
2022-01-26,twbs,bootstrap,CSS,572,35.0,38.0,42.0
2022-01-26,twbs,bootstrap,CSS (Dart Sass),0,0.0,0.0,0.0
2022-01-26,twbs,bootstrap,CSS (node-sass),468,30.0,32.0,34.75
2022-01-26,twbs,bootstrap,CodeQL,256,0.0,0.0,96.0
2022-01-26,twbs,bootstrap,Docs,656,42.0,46.0,49.0
2022-01-26,twbs,bootstrap,JS Tests,1400,84.0,102.0,104.0
2022-01-26,twbs,bootstrap,Lint,640,38.0,44.0,45.0
2021-11-03,twbs,bootstrap,BrowserStack,37387,244.0,408.0,617.0
2021-11-03,twbs,bootstrap,Bundlewatch,2423,58.0,62.0,66.0
2021-11-03,twbs,bootstrap,CSS,1813,42.5,45.0,49.0
2021-11-03,twbs,bootstrap,CSS (Dart Sass),50,25.0,25.0,25.0
2021-11-03,twbs,bootstrap,CSS (node-sass),1286,31.0,34.0,36.0
2021-11-03,twbs,bootstrap,CodeQL,3593,154.0,172.0,177.0
2021-11-03,twbs,bootstrap,Docs,2089,47.0,53.0,56.5
2021-11-03,twbs,bootstrap,JS Tests,5704,105.0,113.0,114.5
2021-11-03,twbs,bootstrap,Lint,1935,47.0,50.0,55.0
2021-11-03,twbs,bootstrap,Release notes,84,20.0,21.0,22.0
2022-03-13,twbs,bootstrap,BrowserStack,2918,279.0,284.5,291.0
2022-03-13,twbs,bootstrap,Bundlewatch,929,44.0,45.0,46.25
2022-03-13,twbs,bootstrap,CSS,758,33.0,34.0,39.0
2022-03-13,twbs,bootstrap,CSS (node-sass),619,28.0,30.0,31.0
2022-03-13,twbs,bootstrap,CodeQL,1132,101.0,118.0,119.75
2022-03-13,twbs,bootstrap,Docs,860,35.0,41.0,45.0
2022-03-13,twbs,bootstrap,JS Tests,1852,82.5,89.5,97.0
2022-03-13,twbs,bootstrap,Lint,865,38.0,41.0,44.0
2022-03-13,twbs,bootstrap,cspell,483,21.25,22.0,22.75
2022-03-07,twbs,bootstrap,Bundlewatch,696,48.0,50.0,51.5
2022-03-07,twbs,bootstrap,CSS,562,39.25,42.0,42.0
2022-03-07,twbs,bootstrap,CSS (node-sass),436,30.0,31.0,32.5
2022-03-07,twbs,bootstrap,Close Issue Awaiting Reply,46,23.0,23.0,23.0
2022-03-07,twbs,bootstrap,CodeQL,1628,109.25,115.0,123.75
2022-03-07,twbs,bootstrap,Docs,632,39.0,40.0,42.0
2022-03-07,twbs,bootstrap,Issue Labeled,42,21.0,21.0,21.0
2022-03-07,twbs,bootstrap,JS Tests,1456,84.5,101.0,107.25
2022-03-07,twbs,bootstrap,Lint,594,40.75,44.0,44.0
2022-03-07,twbs,bootstrap,cspell,356,22.25,24.0,26.0
2021-12-04,twbs,bootstrap,BrowserStack,2106,234.0,269.0,298.25
2021-12-04,twbs,bootstrap,Bundlewatch,720,55.0,60.5,64.0
2021-12-04,twbs,bootstrap,CSS,576,46.0,46.5,53.0
2021-12-04,twbs,bootstrap,CSS (node-sass),418,30.0,35.0,40.0
2021-12-04,twbs,bootstrap,CodeQL,618,149.0,154.5,160.0
2021-12-04,twbs,bootstrap,Docs,1076,50.0,59.0,76.0
2021-12-04,twbs,bootstrap,JS Tests,44092,99.0,112.0,162.0
2021-12-04,twbs,bootstrap,Lint,606,47.0,49.5,56.0
2021-11-27,twbs,bootstrap,Bundlewatch,142,71.0,71.0,71.0
2021-11-27,twbs,bootstrap,CSS,124,62.0,62.0,62.0
2021-11-27,twbs,bootstrap,CSS (node-sass),60,30.0,30.0,30.0
2021-11-27,twbs,bootstrap,Docs,574,287.0,287.0,287.0
2021-11-27,twbs,bootstrap,JS Tests,220,110.0,110.0,110.0
2021-11-27,twbs,bootstrap,Lint,134,67.0,67.0,67.0
2021-12-22,twbs,bootstrap,BrowserStack,137823,190.0,241.0,440.0
2021-12-22,twbs,bootstrap,Bundlewatch,1632,49.0,53.0,59.0
2021-12-22,twbs,bootstrap,CSS,1251,39.0,41.0,50.0
2021-12-22,twbs,bootstrap,CSS (node-sass),927,29.75,31.5,36.0
2021-12-22,twbs,bootstrap,CodeQL,2008,135.25,145.0,148.0
2021-12-22,twbs,bootstrap,Docs,1456,43.75,50.5,54.75
2021-12-22,twbs,bootstrap,JS Tests,2804,93.0,100.0,108.0
2021-12-22,twbs,bootstrap,Lint,1309,42.75,45.0,48.0
2021-10-15,twbs,bootstrap,CodeQL,352,176.0,176.0,176.0
2022-02-03,twbs,bootstrap,BrowserStack,2516,206.5,264.0,293.0
2022-02-03,twbs,bootstrap,Bundlewatch,8100,47.0,52.0,58.0
2022-02-03,twbs,bootstrap,CSS,7815,36.75,39.0,43.5
2022-02-03,twbs,bootstrap,CSS (node-sass),7562,28.0,31.0,33.0
2022-02-03,twbs,bootstrap,CodeQL,8980,119.5,122.0,148.25
2022-02-03,twbs,bootstrap,Docs,8026,40.0,41.0,54.0
2022-02-03,twbs,bootstrap,JS Tests,9585,91.75,103.0,118.0
2022-02-03,twbs,bootstrap,Lint,7894,43.0,45.0,47.0
2022-02-03,twbs,bootstrap,Release notes,34,34.0,34.0,34.0
2022-02-03,twbs,bootstrap,cspell,7327,22.0,23.0,25.0
2021-11-12,twbs,bootstrap,CodeQL,320,160.0,160.0,160.0
2021-09-08,twbs,bootstrap,BrowserStack,2257,165.0,192.5,211.0
2021-09-08,twbs,bootstrap,Bundlewatch,1141,49.5,56.0,60.5
2021-09-08,twbs,bootstrap,CSS,887,39.0,45.0,46.0
2021-09-08,twbs,bootstrap,CSS (node-sass),742,33.5,39.0,42.5
2021-09-08,twbs,bootstrap,CodeQL,2012,141.0,158.0,163.0
2021-09-08,twbs,bootstrap,Docs,992,45.75,51.0,55.25
2021-09-08,twbs,bootstrap,JS Tests,2344,114.0,123.0,128.5
2021-09-08,twbs,bootstrap,Lint,943,44.0,51.0,54.0
2021-09-08,twbs,bootstrap,Release notes,20,20.0,20.0,20.0
2022-02-11,twbs,bootstrap,BrowserStack,16478,273.5,296.0,434.25
2022-02-11,twbs,bootstrap,Bundlewatch,1476,45.0,49.0,52.5
2022-02-11,twbs,bootstrap,CSS,1173,36.0,38.0,41.5
2022-02-11,twbs,bootstrap,CSS (node-sass),881,26.5,30.0,33.0
2022-02-11,twbs,bootstrap,CodeQL,2638,106.0,112.0,123.0
2022-02-11,twbs,bootstrap,Docs,1252,39.5,44.0,46.0
2022-02-11,twbs,bootstrap,JS Tests,2909,89.0,97.0,106.0
2022-02-11,twbs,bootstrap,Lint,1290,39.0,42.0,48.0
2022-02-11,twbs,bootstrap,Release notes,87,28.0,31.0,31.0
2022-02-11,twbs,bootstrap,cspell,683,20.0,22.0,24.25
2022-01-04,twbs,bootstrap,BrowserStack,6606,171.75,292.0,347.75
2022-01-04,twbs,bootstrap,Bundlewatch,40013,48.25,58.0,67.0
2022-01-04,twbs,bootstrap,CSS,39788,39.0,44.0,53.0
2022-01-04,twbs,bootstrap,CSS (Dart Sass),144,21.75,24.0,26.25
2022-01-04,twbs,bootstrap,CSS (node-sass),38956,27.0,30.0,32.0
2022-01-04,twbs,bootstrap,CodeQL,41355,120.5,132.0,145.75
2022-01-04,twbs,bootstrap,Docs,39892,44.0,53.0,56.0
2022-01-04,twbs,bootstrap,JS Tests,41477,87.0,97.0,107.5
2022-01-04,twbs,bootstrap,Lint,39896,39.0,49.0,57.0
2022-01-04,twbs,bootstrap,Release notes,64,21.0,21.0,21.5
2022-01-04,twbs,bootstrap,cspell,73,16.0,18.0,20.25
2021-08-18,twbs,bootstrap,BrowserStack,1280,135.75,146.0,199.0
2021-08-18,twbs,bootstrap,Bundlewatch,547,42.5,49.0,50.5
2021-08-18,twbs,bootstrap,CSS,445,31.75,39.5,43.0
2021-08-18,twbs,bootstrap,CSS (Dart Sass),46,22.5,23.0,23.5
2021-08-18,twbs,bootstrap,CSS (node-sass),339,17.5,38.0,39.5
2021-08-18,twbs,bootstrap,CodeQL,1033,32.0,140.0,151.25
2021-08-18,twbs,bootstrap,Docs,448,37.0,45.0,47.0
2021-08-18,twbs,bootstrap,JS Tests,1235,100.25,105.5,114.0
2021-08-18,twbs,bootstrap,Lint,489,37.75,42.5,46.5
2021-08-18,twbs,bootstrap,Release notes,43,21.25,21.5,21.75
2021-12-20,twbs,bootstrap,BrowserStack,5396,567.0,618.0,652.0
2021-12-20,twbs,bootstrap,Bundlewatch,410,46.0,47.0,51.0
2021-12-20,twbs,bootstrap,CSS,364,41.0,42.0,49.0
2021-12-20,twbs,bootstrap,CSS (node-sass),384,27.25,29.5,30.75
2021-12-20,twbs,bootstrap,CodeQL,671,126.5,130.5,138.25
2021-12-20,twbs,bootstrap,Docs,464,40.5,46.0,50.5
2021-12-20,twbs,bootstrap,JS Tests,1052,86.75,96.5,98.75
2021-12-20,twbs,bootstrap,Lint,529,41.0,42.0,47.0
2021-12-20,twbs,bootstrap,Release notes,27,27.0,27.0,27.0
2021-08-06,twbs,bootstrap,BrowserStack,644,143.0,161.0,179.0
2021-08-06,twbs,bootstrap,Bundlewatch,526,63.0,66.5,69.25
2021-08-06,twbs,bootstrap,CSS,452,51.75,56.0,60.75
2021-08-06,twbs,bootstrap,CSS (node-sass),450,53.5,57.0,59.75
2021-08-06,twbs,bootstrap,CodeQL,902,140.5,145.0,161.5
2021-08-06,twbs,bootstrap,Docs,462,56.0,58.0,59.75
2021-08-06,twbs,bootstrap,JS Tests,1278,125.0,157.0,191.75
2021-08-06,twbs,bootstrap,Lint,498,55.25,56.5,63.5
2021-09-23,twbs,bootstrap,Bundlewatch,130,65.0,65.0,65.0
2021-09-23,twbs,bootstrap,CSS,98,49.0,49.0,49.0
2021-09-23,twbs,bootstrap,CSS (node-sass),76,38.0,38.0,38.0
2021-09-23,twbs,bootstrap,CodeQL,338,169.0,169.0,169.0
2021-09-23,twbs,bootstrap,Docs,94,47.0,47.0,47.0
2021-09-23,twbs,bootstrap,JS Tests,236,118.0,118.0,118.0
2021-09-23,twbs,bootstrap,Lint,90,45.0,45.0,45.0
2021-09-24,twbs,bootstrap,Bundlewatch,106,53.0,53.0,53.0
2021-09-24,twbs,bootstrap,CSS,82,41.0,41.0,41.0
2021-09-24,twbs,bootstrap,CSS (Dart Sass),52,26.0,26.0,26.0
2021-09-24,twbs,bootstrap,CodeQL,572,134.0,143.0,152.0
2021-09-24,twbs,bootstrap,Docs,86,43.0,43.0,43.0
2021-09-24,twbs,bootstrap,JS Tests,216,108.0,108.0,108.0
2021-09-24,twbs,bootstrap,Lint,102,51.0,51.0,51.0
2022-03-02,twbs,bootstrap,BrowserStack,5802,187.0,284.0,302.5
2022-03-02,twbs,bootstrap,Bundlewatch,1544,45.0,49.0,51.5
2022-03-02,twbs,bootstrap,CSS,1169,34.0,37.0,41.0
2022-03-02,twbs,bootstrap,CSS (node-sass),990,29.0,30.5,32.0
2022-03-02,twbs,bootstrap,CodeQL,2825,106.0,107.0,115.0
2022-03-02,twbs,bootstrap,Docs,17745,39.0,42.0,48.0
2022-03-02,twbs,bootstrap,JS Tests,3007,91.0,95.0,103.5
2022-03-02,twbs,bootstrap,Lint,1400,38.0,40.5,44.0
2022-03-02,twbs,bootstrap,Release notes,117,26.0,28.5,31.75
2022-03-02,twbs,bootstrap,cspell,955,20.0,23.0,34.0
2022-03-01,twbs,bootstrap,BrowserStack,2493,186.75,277.0,297.5
2022-03-01,twbs,bootstrap,Bundlewatch,1025,45.75,50.0,61.0
2022-03-01,twbs,bootstrap,CSS,929,39.5,47.0,53.75
2022-03-01,twbs,bootstrap,CSS (node-sass),655,27.0,31.5,35.0
2022-03-01,twbs,bootstrap,CodeQL,1580,124.0,131.0,137.0
2022-03-01,twbs,bootstrap,Docs,1061,43.0,46.0,58.0
2022-03-01,twbs,bootstrap,JS Tests,8368,91.5,99.0,113.75
2022-03-01,twbs,bootstrap,Lint,853,40.0,44.0,50.0
2022-03-01,twbs,bootstrap,Release notes,63,31.25,31.5,31.75
2022-03-01,twbs,bootstrap,cspell,26958,21.0,22.0,22.0
2021-09-16,twbs,bootstrap,BrowserStack,1474,239.0,368.5,498.0
2021-09-16,twbs,bootstrap,Bundlewatch,474,58.5,59.0,59.75
2021-09-16,twbs,bootstrap,CSS,1000,48.75,50.5,126.75
2021-09-16,twbs,bootstrap,CSS (node-sass),296,35.0,37.0,39.0
2021-09-16,twbs,bootstrap,CodeQL,572,140.0,143.0,146.0
2021-09-16,twbs,bootstrap,Docs,418,50.0,51.0,53.25
2021-09-16,twbs,bootstrap,JS Tests,992,122.0,126.5,128.5
2021-09-16,twbs,bootstrap,Lint,406,50.0,51.0,51.75
2021-10-17,twbs,bootstrap,BrowserStack,2110,166.0,170.0,267.0
2021-10-17,twbs,bootstrap,Bundlewatch,1186,49.0,51.0,58.0
2021-10-17,twbs,bootstrap,CSS,974,38.75,46.0,49.0
2021-10-17,twbs,bootstrap,CSS (node-sass),844,29.0,33.0,50.0
2021-10-17,twbs,bootstrap,CodeQL,1838,141.0,149.5,162.0
2021-10-17,twbs,bootstrap,Docs,1010,40.25,47.0,48.0
2021-10-17,twbs,bootstrap,JS Tests,2674,105.5,109.0,142.75
2021-10-17,twbs,bootstrap,Lint,938,39.25,44.0,45.0
2022-02-02,twbs,bootstrap,BrowserStack,102717,276.0,314.0,1898.5
2022-02-02,twbs,bootstrap,Bundlewatch,1745,46.0,48.0,54.0
2022-02-02,twbs,bootstrap,CSS,1471,38.0,41.0,43.0
2022-02-02,twbs,bootstrap,CSS (Dart Sass),126,19.5,21.0,22.5
2022-02-02,twbs,bootstrap,CSS (node-sass),849,27.0,30.0,31.0
2022-02-02,twbs,bootstrap,CodeQL,1939,109.5,118.0,122.0
2022-02-02,twbs,bootstrap,Docs,1656,39.0,46.0,50.0
2022-02-02,twbs,bootstrap,JS Tests,3371,90.0,98.0,101.0
2022-02-02,twbs,bootstrap,Lint,1582,38.0,43.0,47.0
2022-02-02,twbs,bootstrap,cspell,633,20.0,21.0,23.0
2022-03-08,twbs,bootstrap,BrowserStack,5893,97.0,293.0,329.0
2022-03-08,twbs,bootstrap,Bundlewatch,9086,52.25,59.0,61.75
2022-03-08,twbs,bootstrap,CSS,8753,43.5,47.0,53.25
2022-03-08,twbs,bootstrap,CSS (node-sass),8466,32.5,36.0,36.75
2022-03-08,twbs,bootstrap,CodeQL,10197,108.0,118.0,126.0
2022-03-08,twbs,bootstrap,Docs,8991,46.0,49.0,54.0
2022-03-08,twbs,bootstrap,Issue Labeled,204,20.0,21.0,21.0
2022-03-08,twbs,bootstrap,JS Tests,10323,90.5,100.5,112.0
2022-03-08,twbs,bootstrap,Lint,8829,44.5,49.0,55.0
2022-03-08,twbs,bootstrap,Release notes,122,28.0,30.5,33.0
2022-03-08,twbs,bootstrap,cspell,8146,25.0,26.0,29.0
2022-01-31,twbs,bootstrap,BrowserStack,229,229.0,229.0,229.0
2022-01-31,twbs,bootstrap,Bundlewatch,158,50.5,53.0,55.0
2022-01-31,twbs,bootstrap,CSS,78,39.0,39.0,39.0
2022-01-31,twbs,bootstrap,CSS (node-sass),55,27.25,27.5,27.75
2022-01-31,twbs,bootstrap,CodeQL,113,113.0,113.0,113.0
2022-01-31,twbs,bootstrap,Docs,130,42.0,44.0,45.0
2022-01-31,twbs,bootstrap,JS Tests,221,109.25,110.5,111.75
2022-01-31,twbs,bootstrap,Lint,86,39.0,43.0,47.0
2022-01-31,twbs,bootstrap,cspell,44,21.0,22.0,23.0
2021-12-14,twbs,bootstrap,BrowserStack,4808,191.5,234.5,366.0
2021-12-14,twbs,bootstrap,Bundlewatch,1960,48.25,57.0,66.0
2021-12-14,twbs,bootstrap,CSS,1358,33.0,38.0,53.0
2021-12-14,twbs,bootstrap,CSS (Dart Sass),355,20.0,21.5,24.0
2021-12-14,twbs,bootstrap,CSS (node-sass),461,25.0,28.5,31.0
2021-12-14,twbs,bootstrap,CodeQL,2943,124.0,136.0,148.5
2021-12-14,twbs,bootstrap,Docs,2816,41.25,46.5,52.75
2021-12-14,twbs,bootstrap,JS Tests,3271,71.0,88.0,118.0
2021-12-14,twbs,bootstrap,Lint,1504,40.0,44.0,58.0
2021-12-14,twbs,bootstrap,Release notes,106,20.0,20.0,23.0
2021-12-12,twbs,bootstrap,Bundlewatch,220,48.0,55.0,62.0
2021-12-12,twbs,bootstrap,CSS,160,35.0,40.0,45.0
2021-12-12,twbs,bootstrap,CSS (node-sass),122,26.0,30.5,35.0
2021-12-12,twbs,bootstrap,CodeQL,500,124.0,125.0,126.0
2021-12-12,twbs,bootstrap,Docs,192,47.0,48.0,49.0
2021-12-12,twbs,bootstrap,JS Tests,374,90.0,93.5,97.0
2021-12-12,twbs,bootstrap,Lint,174,40.0,43.5,47.0
2022-01-18,twbs,bootstrap,BrowserStack,1660,246.0,255.0,312.75
2022-01-18,twbs,bootstrap,Bundlewatch,972,54.0,62.5,67.75
2022-01-18,twbs,bootstrap,CSS,752,40.0,46.0,53.5
2022-01-18,twbs,bootstrap,CSS (node-sass),540,30.75,32.0,37.0
2022-01-18,twbs,bootstrap,CodeQL,1730,129.0,140.5,162.0
2022-01-18,twbs,bootstrap,Docs,872,46.75,52.0,56.25
2022-01-18,twbs,bootstrap,JS Tests,1676,100.0,100.0,110.0
2022-01-18,twbs,bootstrap,Lint,812,45.25,48.5,55.5
2022-01-18,twbs,bootstrap,Release notes,46,23.0,23.0,23.0
2021-10-19,twbs,bootstrap,BrowserStack,562,88.5,93.0,99.0
2021-10-19,twbs,bootstrap,Bundlewatch,34562,63.0,75.5,84.0
2021-10-19,twbs,bootstrap,CSS,34434,47.0,63.5,72.0
2021-10-19,twbs,bootstrap,CSS (node-sass),34204,35.0,39.0,45.0
2021-10-19,twbs,bootstrap,CodeQL,35794,170.0,172.0,185.0
2021-10-19,twbs,bootstrap,Docs,34472,52.0,67.5,76.0
2021-10-19,twbs,bootstrap,JS Tests,35180,111.0,121.5,137.0
2021-10-19,twbs,bootstrap,Lint,34536,58.0,77.0,80.0
2021-10-07,twbs,bootstrap,BrowserStack,3008,186.0,212.0,250.0
2021-10-07,twbs,bootstrap,Bundlewatch,1053,48.0,54.0,58.5
2021-10-07,twbs,bootstrap,CSS,822,42.0,43.5,47.0
2021-10-07,twbs,bootstrap,CSS (node-sass),752,37.5,41.0,44.5
2021-10-07,twbs,bootstrap,CodeQL,990,0.0,145.0,171.25
2021-10-07,twbs,bootstrap,Docs,894,45.0,46.5,51.5
2021-10-07,twbs,bootstrap,JS Tests,2304,114.0,122.0,133.25
2021-10-07,twbs,bootstrap,Lint,916,42.5,46.0,51.0
2021-10-07,twbs,bootstrap,Release notes,24,24.0,24.0,24.0
2022-03-12,twbs,bootstrap,BrowserStack,3647,253.0,282.0,329.0
2022-03-12,twbs,bootstrap,Bundlewatch,1476,46.0,48.0,52.25
2022-03-12,twbs,bootstrap,CSS,1115,32.0,35.0,39.5
2022-03-12,twbs,bootstrap,CSS (node-sass),866,27.0,29.0,30.75
2022-03-12,twbs,bootstrap,Close Issue Awaiting Reply,16,16.0,16.0,16.0
2022-03-12,twbs,bootstrap,CodeQL,2112,106.0,107.0,118.0
2022-03-12,twbs,bootstrap,Docs,1299,36.0,39.0,42.0
2022-03-12,twbs,bootstrap,JS Tests,2990,90.0,95.5,99.5
2022-03-12,twbs,bootstrap,Lint,1217,38.25,40.5,41.0
2022-03-12,twbs,bootstrap,Release notes,28,28.0,28.0,28.0
2022-03-12,twbs,bootstrap,cspell,689,21.0,22.0,24.0
2021-10-09,twbs,bootstrap,BrowserStack,3155,168.0,185.5,456.0
2021-10-09,twbs,bootstrap,Bundlewatch,581,48.0,53.0,55.0
2021-10-09,twbs,bootstrap,CSS,394,37.0,38.0,40.0
2021-10-09,twbs,bootstrap,CSS (node-sass),352,33.25,35.5,36.75
2021-10-09,twbs,bootstrap,Docs,523,44.5,49.0,49.5
2021-10-09,twbs,bootstrap,JS Tests,1378,120.5,123.0,133.5
2021-10-09,twbs,bootstrap,Lint,463,39.0,44.0,45.0
2021-08-04,twbs,bootstrap,BrowserStack,5491,159.0,193.0,456.0
2021-08-04,twbs,bootstrap,Bundlewatch,1942,52.0,59.0,62.0
2021-08-04,twbs,bootstrap,CSS,1484,42.0,44.0,49.0
2021-08-04,twbs,bootstrap,CSS (node-sass),1374,40.0,43.0,45.5
2021-08-04,twbs,bootstrap,CodeQL,3308,146.0,157.0,162.0
2021-08-04,twbs,bootstrap,Docs,1659,46.5,52.0,57.0
2021-08-04,twbs,bootstrap,JS Tests,3893,112.25,119.0,129.25
2021-08-04,twbs,bootstrap,Lint,1531,47.5,49.0,52.5
2021-08-04,twbs,bootstrap,Release notes,1938,25.0,25.0,932.0
2021-10-11,twbs,bootstrap,BrowserStack,51682,177.0,191.0,240.0
2021-10-11,twbs,bootstrap,Bundlewatch,1809,53.0,56.0,60.0
2021-10-11,twbs,bootstrap,CSS,1299,37.0,40.0,45.5
2021-10-11,twbs,bootstrap,CSS (Dart Sass),278,22.0,23.0,25.0
2021-10-11,twbs,bootstrap,CSS (node-sass),644,36.0,36.0,38.0
2021-10-11,twbs,bootstrap,CodeQL,2190,152.0,155.0,162.5
2021-10-11,twbs,bootstrap,Docs,1436,41.0,44.0,50.25
2021-10-11,twbs,bootstrap,JS Tests,5824,105.0,116.0,122.5
2021-10-11,twbs,bootstrap,Lint,1367,42.0,44.0,49.0
2021-08-29,twbs,bootstrap,BrowserStack,806,403.0,403.0,403.0
2021-08-29,twbs,bootstrap,Bundlewatch,642,49.0,54.0,59.0
2021-08-29,twbs,bootstrap,CSS,520,40.0,44.5,46.0
2021-08-29,twbs,bootstrap,CSS (node-sass),452,35.0,36.5,41.0
2021-08-29,twbs,bootstrap,CodeQL,1538,152.0,157.0,162.0
2021-08-29,twbs,bootstrap,Docs,544,39.0,46.0,52.0
2021-08-29,twbs,bootstrap,JS Tests,1550,116.0,134.0,134.0
2021-08-29,twbs,bootstrap,Lint,556,45.0,46.0,47.0
2021-10-25,twbs,bootstrap,BrowserStack,442,221.0,221.0,221.0
2021-10-25,twbs,bootstrap,Bundlewatch,144,0.0,36.0,72.0
2021-10-25,twbs,bootstrap,CSS,122,0.0,30.5,61.0
2021-10-25,twbs,bootstrap,CSS (node-sass),82,0.0,20.5,41.0
2021-10-25,twbs,bootstrap,CodeQL,0,0.0,0.0,0.0
2021-10-25,twbs,bootstrap,Docs,118,0.0,29.5,59.0
2021-10-25,twbs,bootstrap,JS Tests,232,0.0,58.0,116.0
2021-10-25,twbs,bootstrap,Lint,148,0.0,37.0,74.0
2021-10-06,twbs,bootstrap,BrowserStack,340,170.0,170.0,170.0
2021-10-06,twbs,bootstrap,Bundlewatch,500,0.0,0.0,48.5
2021-10-06,twbs,bootstrap,CSS,338,0.0,0.0,42.0
2021-10-06,twbs,bootstrap,CSS (node-sass),316,0.0,0.0,39.0
2021-10-06,twbs,bootstrap,CodeQL,994,0.0,0.0,161.0
2021-10-06,twbs,bootstrap,Docs,410,0.0,0.0,50.0
2021-10-06,twbs,bootstrap,JS Tests,982,0.0,0.0,125.0
2021-10-06,twbs,bootstrap,Lint,474,0.0,0.0,49.75
